series,date,division,desc_en,index
growth_mom,2017/10/1,28,Manufacture of machinery and equipment n.e.c.,-4.083
growth_mom,2017/11/1,28,Manufacture of machinery and equipment n.e.c.,3.252
growth_mom,2017/12/1,28,Manufacture of machinery and equipment n.e.c.,0.454
growth_mom,2018/1/1,28,Manufacture of machinery and equipment n.e.c.,5.965
growth_mom,2018/2/1,28,Manufacture of machinery and equipment n.e.c.,2.351
growth_mom,2018/3/1,28,Manufacture of machinery and equipment n.e.c.,12.491
growth_mom,2018/4/1,28,Manufacture of machinery and equipment n.e.c.,4.079
growth_mom,2018/5/1,28,Manufacture of machinery and equipment n.e.c.,-2.224
growth_mom,2018/6/1,28,Manufacture of machinery and equipment n.e.c.,-5.335
growth_mom,2018/7/1,28,Manufacture of machinery and equipment n.e.c.,2.339
growth_mom,2018/8/1,28,Manufacture of machinery and equipment n.e.c.,-0.885
growth_mom,2018/9/1,28,Manufacture of machinery and equipment n.e.c.,-13.595
growth_mom,2018/10/1,28,Manufacture of machinery and equipment n.e.c.,-2.148
growth_mom,2018/11/1,28,Manufacture of machinery and equipment n.e.c.,2.642
growth_mom,2018/12/1,28,Manufacture of machinery and equipment n.e.c.,1.331
growth_mom,2019/1/1,28,Manufacture of machinery and equipment n.e.c.,3.962
growth_mom,2019/2/1,28,Manufacture of machinery and equipment n.e.c.,1.694
growth_mom,2019/3/1,28,Manufacture of machinery and equipment n.e.c.,11.547
growth_mom,2019/4/1,28,Manufacture of machinery and equipment n.e.c.,5.793
growth_mom,2019/5/1,28,Manufacture of machinery and equipment n.e.c.,-1.963
growth_mom,2019/6/1,28,Manufacture of machinery and equipment n.e.c.,-6.017
growth_mom,2019/7/1,28,Manufacture of machinery and equipment n.e.c.,4.594
growth_mom,2019/8/1,28,Manufacture of machinery and equipment n.e.c.,-0.547
growth_mom,2019/9/1,28,Manufacture of machinery and equipment n.e.c.,-14.848
growth_mom,2019/10/1,28,Manufacture of machinery and equipment n.e.c.,-2.711
growth_mom,2019/11/1,28,Manufacture of machinery and equipment n.e.c.,5.58
growth_mom,2019/12/1,28,Manufacture of machinery and equipment n.e.c.,-0.377
growth_mom,2020/1/1,28,Manufacture of machinery and equipment n.e.c.,3.604
growth_mom,2020/2/1,28,Manufacture of machinery and equipment n.e.c.,3.542
growth_mom,2020/3/1,28,Manufacture of machinery and equipment n.e.c.,-3.461
growth_mom,2020/4/1,28,Manufacture of machinery and equipment n.e.c.,-13.449
growth_mom,2020/5/1,28,Manufacture of machinery and equipment n.e.c.,30.393
growth_mom,2020/6/1,28,Manufacture of machinery and equipment n.e.c.,12.95
growth_mom,2020/7/1,28,Manufacture of machinery and equipment n.e.c.,-4.501
growth_mom,2020/8/1,28,Manufacture of machinery and equipment n.e.c.,-8.84
growth_mom,2020/9/1,28,Manufacture of machinery and equipment n.e.c.,-11.551
growth_mom,2020/10/1,28,Manufacture of machinery and equipment n.e.c.,-2.831
growth_mom,2020/11/1,28,Manufacture of machinery and equipment n.e.c.,4.069
growth_mom,2020/12/1,28,Manufacture of machinery and equipment n.e.c.,-0.149
growth_mom,2021/1/1,28,Manufacture of machinery and equipment n.e.c.,2.85
growth_mom,2021/2/1,28,Manufacture of machinery and equipment n.e.c.,4.022
growth_mom,2021/3/1,28,Manufacture of machinery and equipment n.e.c.,4.54
growth_mom,2021/4/1,28,Manufacture of machinery and equipment n.e.c.,14.358
growth_mom,2021/5/1,28,Manufacture of machinery and equipment n.e.c.,-0.948
growth_mom,2021/6/1,28,Manufacture of machinery and equipment n.e.c.,6.853
growth_mom,2021/7/1,28,Manufacture of machinery and equipment n.e.c.,-12.388
growth_mom,2021/8/1,28,Manufacture of machinery and equipment n.e.c.,6.726
growth_mom,2021/9/1,28,Manufacture of machinery and equipment n.e.c.,-10.943
growth_mom,2021/10/1,28,Manufacture of machinery and equipment n.e.c.,0.335
growth_mom,2021/11/1,28,Manufacture of machinery and equipment n.e.c.,5.051
growth_mom,2021/12/1,28,Manufacture of machinery and equipment n.e.c.,-5.653
growth_mom,2022/1/1,28,Manufacture of machinery and equipment n.e.c.,-2.666
growth_mom,2022/2/1,28,Manufacture of machinery and equipment n.e.c.,2.273
growth_mom,2022/3/1,28,Manufacture of machinery and equipment n.e.c.,2.973
growth_mom,2022/4/1,28,Manufacture of machinery and equipment n.e.c.,14.858
growth_mom,2022/5/1,28,Manufacture of machinery and equipment n.e.c.,-1.567
growth_mom,2022/6/1,28,Manufacture of machinery and equipment n.e.c.,11.396
growth_mom,2022/7/1,28,Manufacture of machinery and equipment n.e.c.,-5.092
growth_mom,2022/8/1,28,Manufacture of machinery and equipment n.e.c.,5.645
growth_mom,2022/9/1,28,Manufacture of machinery and equipment n.e.c.,-12.292
growth_mom,2022/10/1,28,Manufacture of machinery and equipment n.e.c.,-10.783
growth_mom,2022/11/1,28,Manufacture of machinery and equipment n.e.c.,9.097
growth_mom,2022/12/1,28,Manufacture of machinery and equipment n.e.c.,-0.206
growth_mom,2023/1/1,28,Manufacture of machinery and equipment n.e.c.,-10.58
growth_mom,2023/2/1,28,Manufacture of machinery and equipment n.e.c.,3.485
growth_mom,2023/3/1,28,Manufacture of machinery and equipment n.e.c.,7.77
growth_mom,2023/4/1,28,Manufacture of machinery and equipment n.e.c.,3.779
growth_mom,2023/5/1,28,Manufacture of machinery and equipment n.e.c.,7.855
growth_mom,2023/6/1,28,Manufacture of machinery and equipment n.e.c.,1.688
growth_mom,2023/7/1,28,Manufacture of machinery and equipment n.e.c.,-5.966
growth_mom,2023/8/1,28,Manufacture of machinery and equipment n.e.c.,4.739
growth_mom,2023/9/1,28,Manufacture of machinery and equipment n.e.c.,-12.425
growth_mom,2023/10/1,28,Manufacture of machinery and equipment n.e.c.,-7.844
growth_mom,2023/11/1,28,Manufacture of machinery and equipment n.e.c.,14.923
growth_mom,2023/12/1,28,Manufacture of machinery and equipment n.e.c.,-5.117
growth_mom,2024/1/1,28,Manufacture of machinery and equipment n.e.c.,-5.414
growth_mom,2024/2/1,28,Manufacture of machinery and equipment n.e.c.,2.348
growth_mom,2024/3/1,28,Manufacture of machinery and equipment n.e.c.,6.318
growth_mom,2024/4/1,28,Manufacture of machinery and equipment n.e.c.,6.989
growth_mom,2024/5/1,28,Manufacture of machinery and equipment n.e.c.,5.57
growth_mom,2024/6/1,28,Manufacture of machinery and equipment n.e.c.,3.184
growth_mom,2024/7/1,28,Manufacture of machinery and equipment n.e.c.,-3.639
growth_mom,2024/8/1,28,Manufacture of machinery and equipment n.e.c.,0.335
growth_mom,2024/9/1,28,Manufacture of machinery and equipment n.e.c.,-13.817
growth_mom,2024/10/1,28,Manufacture of machinery and equipment n.e.c.,-5.74
growth_mom,2024/11/1,28,Manufacture of machinery and equipment n.e.c.,19.707
growth_mom,2024/12/1,28,Manufacture of machinery and equipment n.e.c.,-3.984
growth_mom,2025/1/1,28,Manufacture of machinery and equipment n.e.c.,-9.178
growth_mom,2025/2/1,28,Manufacture of machinery and equipment n.e.c.,6.693
abs,2015/1/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",106.8
abs,2015/2/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",98.181
abs,2015/3/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",105.338
abs,2015/4/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",110.253
abs,2015/5/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",98.342
abs,2015/6/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",103.786
abs,2015/7/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",91.642
abs,2015/8/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",99.511
abs,2015/9/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",92.324
abs,2015/10/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",102.385
abs,2015/11/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",94.163
abs,2015/12/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",97.274
abs,2016/1/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",104.618
abs,2016/2/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",95.849
abs,2016/3/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",98.508
abs,2016/4/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",94.971
abs,2016/5/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",88.105
abs,2016/6/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",101.055
abs,2016/7/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",85.408
abs,2016/8/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",93.89
abs,2016/9/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",89.395
abs,2016/10/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",99.549
abs,2016/11/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",93.614
abs,2016/12/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",98.88
abs,2017/1/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",119.481
abs,2017/2/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",111.013
abs,2017/3/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",108.185
abs,2017/4/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",97.584
abs,2017/5/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",93.92
abs,2017/6/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",93.296
abs,2017/7/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",89.551
abs,2017/8/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",98.272
abs,2017/9/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",92.421
abs,2017/10/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",99.391
abs,2017/11/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",97.48
abs,2017/12/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",98.333
abs,2018/1/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",121.653
abs,2018/2/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",103.078
abs,2018/3/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",115.666
abs,2018/4/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",107.194
abs,2018/5/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",99.004
abs,2018/6/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",99.274
abs,2018/7/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",107.631
abs,2018/8/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",106.982
abs,2018/9/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",94.017
abs,2018/10/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",110.021
abs,2018/11/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",106.318
abs,2018/12/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",107.167
abs,2019/1/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",129.621
abs,2019/2/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",110.613
abs,2019/3/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",123.435
abs,2019/4/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",117.4
abs,2019/5/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",108.18
abs,2019/6/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",107.171
abs,2019/7/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",115.663
abs,2019/8/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",115.507
abs,2019/9/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",101.867
abs,2019/10/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",115.198
abs,2019/11/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",110.325
abs,2019/12/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",112.159
abs,2020/1/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",129.141
abs,2020/2/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",116.315
abs,2020/3/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",112.181
abs,2020/4/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",35.176
abs,2020/5/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",65.515
abs,2020/6/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",128.723
abs,2020/7/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",129.287
abs,2020/8/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",128.958
abs,2020/9/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",115.646
abs,2020/10/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",124.431
abs,2020/11/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",126.057
abs,2020/12/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",132.136
abs,2021/1/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",130.986
abs,2021/2/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",124.791
abs,2021/3/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",149.765
abs,2021/4/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",151.97
abs,2021/5/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",128.558
abs,2021/6/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",55.197
abs,2021/7/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",57.019
abs,2021/8/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",69.562
abs,2021/9/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",95.511
abs,2021/10/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",130.737
abs,2021/11/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",130.532
abs,2021/12/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",129.927
abs,2022/1/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",137.552
abs,2022/2/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",137.147
abs,2022/3/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",148.974
abs,2022/4/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",159.734
abs,2022/5/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",147.122
abs,2022/6/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",154.139
abs,2022/7/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",131.067
abs,2022/8/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",144.081
abs,2022/9/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",129.546
abs,2022/10/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",123.336
abs,2022/11/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",142.81
abs,2022/12/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",145.196
abs,2023/1/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",154.287
abs,2023/2/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",150.157
abs,2023/3/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",163.573
abs,2023/4/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",134.93
abs,2023/5/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",170.81
abs,2023/6/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",153.846
abs,2023/7/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",146.606
abs,2023/8/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",149.567
abs,2023/9/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",132.932
abs,2023/10/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",136.413
abs,2023/11/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",143.381
abs,2023/12/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",141.546
abs,2024/1/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",172.98
abs,2024/2/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",154.5
abs,2024/3/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",147.182
abs,2024/4/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",162.163
abs,2024/5/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",188.399
abs,2024/6/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",137.32
abs,2024/7/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",152.362
abs,2024/8/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",161.057
abs,2024/9/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",113.164
abs,2024/10/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",131.796
abs,2024/11/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",127.77
abs,2024/12/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",131.769
abs,2025/1/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",143.13
abs,2025/2/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",140.62
growth_yoy,2016/1/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",-2.043
growth_yoy,2016/2/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",-2.376
growth_yoy,2016/3/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",-6.484
growth_yoy,2016/4/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",-13.861
growth_yoy,2016/5/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",-10.409
growth_yoy,2016/6/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",-2.632
growth_yoy,2016/7/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",-6.802
growth_yoy,2016/8/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",-5.648
growth_yoy,2016/9/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",-3.173
growth_yoy,2016/10/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",-2.77
growth_yoy,2016/11/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",-0.583
growth_yoy,2016/12/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",1.65
growth_yoy,2017/1/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",14.206
growth_yoy,2017/2/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",15.821
growth_yoy,2017/3/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",9.824
growth_yoy,2017/4/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",2.751
growth_yoy,2017/5/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",6.6
growth_yoy,2017/6/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",-7.678
growth_yoy,2017/7/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",4.85
growth_yoy,2017/8/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",4.667
growth_yoy,2017/9/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",3.385
growth_yoy,2017/10/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",-0.158
growth_yoy,2017/11/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",4.129
growth_yoy,2017/12/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",-0.553
growth_yoy,2018/1/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",1.818
growth_yoy,2018/2/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",-7.147
growth_yoy,2018/3/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",6.915
growth_yoy,2018/4/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",9.849
growth_yoy,2018/5/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",5.412
growth_yoy,2018/6/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",6.408
growth_yoy,2018/7/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",20.19
growth_yoy,2018/8/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",8.863
growth_yoy,2018/9/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",1.727
growth_yoy,2018/10/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",10.695
growth_yoy,2018/11/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",9.066
growth_yoy,2018/12/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",8.983
growth_yoy,2019/1/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",6.55
growth_yoy,2019/2/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",7.31
growth_yoy,2019/3/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",6.717
growth_yoy,2019/4/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",9.521
growth_yoy,2019/5/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",9.269
growth_yoy,2019/6/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",7.954
growth_yoy,2019/7/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",7.462
growth_yoy,2019/8/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",7.968
growth_yoy,2019/9/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",8.349
growth_yoy,2019/10/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",4.705
growth_yoy,2019/11/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",3.769
growth_yoy,2019/12/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",4.658
growth_yoy,2020/1/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",-0.37
growth_yoy,2020/2/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",5.155
growth_yoy,2020/3/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",-9.117
growth_yoy,2020/4/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",-70.037
growth_yoy,2020/5/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",-39.439
growth_yoy,2020/6/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",20.11
growth_yoy,2020/7/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",11.779
growth_yoy,2020/8/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",11.646
growth_yoy,2020/9/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",13.526
growth_yoy,2020/10/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",8.015
growth_yoy,2020/11/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",14.26
growth_yoy,2020/12/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",17.811
growth_yoy,2021/1/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",1.429
growth_yoy,2021/2/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",7.287
growth_yoy,2021/3/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",33.503
growth_yoy,2021/4/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",332.022
growth_yoy,2021/5/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",96.227
growth_yoy,2021/6/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",-57.12
growth_yoy,2021/7/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",-55.897
growth_yoy,2021/8/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",-46.059
growth_yoy,2021/9/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",-17.411
growth_yoy,2021/10/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",5.068
growth_yoy,2021/11/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",3.549
growth_yoy,2021/12/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",-1.671
growth_yoy,2022/1/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",5.013
growth_yoy,2022/2/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",9.901
growth_yoy,2022/3/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",-0.528
growth_yoy,2022/4/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",5.109
growth_yoy,2022/5/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",14.44
growth_yoy,2022/6/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",179.252
growth_yoy,2022/7/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",129.864
growth_yoy,2022/8/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",107.128
growth_yoy,2022/9/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",35.635
growth_yoy,2022/10/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",-5.661
growth_yoy,2022/11/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",9.407
growth_yoy,2022/12/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",11.752
growth_yoy,2023/1/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",12.166
growth_yoy,2023/2/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",9.486
growth_yoy,2023/3/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",9.799
growth_yoy,2023/4/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",-15.528
growth_yoy,2023/5/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",16.101
growth_yoy,2023/6/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",-0.19
growth_yoy,2023/7/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",11.856
growth_yoy,2023/8/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",3.807
growth_yoy,2023/9/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",2.614
growth_yoy,2023/10/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",10.603
growth_yoy,2023/11/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",0.4
growth_yoy,2023/12/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",-2.514
growth_yoy,2024/1/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",12.115
growth_yoy,2024/2/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",2.892
growth_yoy,2024/3/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",-10.02
growth_yoy,2024/4/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",20.183
growth_yoy,2024/5/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",10.297
growth_yoy,2024/6/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",-10.742
growth_yoy,2024/7/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",3.926
growth_yoy,2024/8/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",7.682
growth_yoy,2024/9/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",-14.871
growth_yoy,2024/10/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",-3.385
growth_yoy,2024/11/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",-10.888
growth_yoy,2024/12/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",-6.907
growth_yoy,2025/1/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",-17.256
growth_yoy,2025/2/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",-8.983
growth_mom,2015/2/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",-8.07
growth_mom,2015/3/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",7.289
growth_mom,2015/4/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",4.666
growth_mom,2015/5/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",-10.803
growth_mom,2015/6/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",5.536
growth_mom,2015/7/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",-11.702
growth_mom,2015/8/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",8.587
growth_mom,2015/9/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",-7.222
growth_mom,2015/10/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",10.897
growth_mom,2015/11/1,29,"Manufacture of motor vehicles, trailers and semi-trailers",-8.03
